tsi,ts,date,time,lat,lon,speed,heading,hr,distance_orig,calories,nearest_land_lat,nearest_land_lon,avg_speed_15s,avg_speed_1k,dwid,distance,distance_to_land
1759017313.0003245,2025-09-27 23:55:13.000324-10,2025-09-27,13:55:13,20.9369579218,-156.3935755459,20.7252,250.57,142,,246.476,20.91996062099399,-156.3807444203856,19.465847999999998,22.261498895705543,01998e98-a600-79ee-82e5-b6e98bafa701,6726.668957924335,2312.5854106624815
1759017314.0003252,2025-09-27 23:55:14.000325-10,2025-09-27,13:55:14,20.9369350669,-156.3936213979,20.62188,245.4,142,,246.476,20.91996062099399,-156.3807444203856,19.402872,22.232955092024564,01998e98-a600-79ee-82e5-b6e98bafa701,6732.066543038174,2313.2588854928917
1759017315.0003276,2025-09-27 23:55:15.000328-10,2025-09-27,13:55:15,20.9369098104,-156.3936706575,20.7252,243.5,142,,246.476,20.91996062099399,-156.3807444203856,19.18596,22.211991165644193,01998e98-a600-79ee-82e5-b6e98bafa701,6737.90248002952,2313.932549050762
1759017316.0003293,2025-09-27 23:55:16.000329-10,2025-09-27,13:55:16,20.9368907298,-156.3937259955,22.0968,251.0,141,,246.476,20.91996062099399,-156.3807444203856,19.060488000000003,22.199441963190203,01998e98-a600-79ee-82e5-b6e98bafa701,6744.028638711602,2315.546605936466
1759017317.000331,2025-09-27 23:55:17.000331-10,2025-09-27,13:55:17,20.9368756173,-156.3937825498,22.5936,262.84,141,,246.476,20.91996062099399,-156.3807444203856,19.162752,22.2028211042945,01998e98-a600-79ee-82e5-b6e98bafa701,6750.137653802041,2317.607613735555
1759017318.0003319,2025-09-27 23:55:18.000332-10,2025-09-27,13:55:18,20.9368765632,-156.3938519759,22.5936,270.05,141,,248.256,20.91993023028641,-156.3807838300351,19.362288,22.215756809815968,01998e98-a600-79ee-82e5-b6e98bafa701,6757.348546773085,2322.2570562044534
1759017319.0003338,2025-09-27 23:55:19.000334-10,2025-09-27,13:55:19,20.936884419,-156.3939190039,24.8616,276.73,141,,248.256,20.919929639998752,-156.38078459550033,19.903296000000005,22.260606666666686,01998e98-a600-79ee-82e5-b6e98bafa701,6764.364215935141,2327.0467231929597
1759017320.0003357,2025-09-27 23:55:20.000336-10,2025-09-27,13:55:20,20.9368952426,-156.393988979,26.002080000000003,279.09,141,,248.698,20.91549732203448,-156.3923057084954,20.466432,22.298237777777796,01998e98-a600-79ee-82e5-b6e98bafa701,6771.730342174783,2385.754346750628
1759017321.0003371,2025-09-27 23:55:21.000337-10,2025-09-27,13:55:21,20.9369099434,-156.3940542221,26.002080000000003,285.61,139,,248.698,20.91549732203448,-156.3923057084954,21.029567999999998,22.322742222222246,01998e98-a600-79ee-82e5-b6e98bafa701,6778.700442162312,2387.8903846779476
1759017322.0003388,2025-09-27 23:55:22.000339-10,2025-09-27,13:55:22,20.9369276053,-156.394122148,25.527240000000003,285.58,139,,248.698,20.91549732203448,-156.3923057084954,21.553968,22.32054000000002,01998e98-a600-79ee-82e5-b6e98bafa701,6786.023039568061,2390.3950528974497
1759017323.0003405,2025-09-27 23:55:23.00034-10,2025-09-27,13:55:23,20.9369385723,-156.3941921422,25.527240000000003,278.95,139,,248.698,20.91549732203448,-156.3923057084954,22.090632000000003,22.318337777777796,01998e98-a600-79ee-82e5-b6e98bafa701,6793.393742046453,2392.1951508677353
1759017324.0003424,2025-09-27 23:55:24.000342-10,2025-09-27,13:55:24,20.9369448975,-156.3942633064,25.593120000000003,265.48,139,,248.698,20.91549732203448,-156.3923057084954,22.631688000000004,22.337367204968963,01998e98-a600-79ee-82e5-b6e98bafa701,6800.817762801159,2393.5126292067193
1759017325.0003443,2025-09-27 23:55:25.000344-10,2025-09-27,13:55:25,20.936923842,-156.394324878,25.593120000000003,252.03,139,,248.698,20.91549732203448,-156.3923057084954,23.172744000000005,22.36993714285716,01998e98-a600-79ee-82e5-b6e98bafa701,6807.627313075814,2391.732066426452
1759017326.0003452,2025-09-27 23:55:26.000345-10,2025-09-27,13:55:26,20.9369032691,-156.394391523,25.340040000000002,246.0,131,,249.564,20.91549732203448,-156.3923057084954,23.62572,22.40093515527952,01998e98-a600-79ee-82e5-b6e98bafa701,6814.916859525409,2390.0707270870075
1759017327.0003467,2025-09-27 23:55:27.000347-10,2025-09-27,13:55:27,20.9368782171,-156.3944463805,23.285880000000002,244.18,131,,249.564,20.91549732203448,-156.3923057084954,23.805912,22.460636250000018,01998e98-a600-79ee-82e5-b6e98bafa701,6821.2585590670005,2387.820314651467
1759017328.0003486,2025-09-27 23:55:28.000348-10,2025-09-27,13:55:28,20.9368550345,-156.3944980008,24.89004,252.23,131,,249.564,20.91549732203448,-156.3923057084954,24.083568000000003,22.471537500000018,01998e98-a600-79ee-82e5-b6e98bafa701,6827.2070566834645,2385.7594442960594
1759017329.00035,2025-09-27 23:55:29.00035-10,2025-09-27,13:55:29,20.9368376571,-156.3945601913,24.89004,254.43,131,,249.564,20.91549732203448,-156.3923057084954,24.368112,22.482438750000018,01998e98-a600-79ee-82e5-b6e98bafa701,6833.948594596955,2384.461610525185
1759017330.0003521,2025-09-27 23:55:30.000352-10,2025-09-27,13:55:30,20.9368245348,-156.3946170231,22.43412,252.81,131,,249.564,20.91549732203448,-156.3923057084954,24.48204,22.488052500000016,01998e98-a600-79ee-82e5-b6e98bafa701,6840.028451906147,2383.5967552376787
1759017331.000353,2025-09-27 23:55:31.000353-10,2025-09-27,13:55:31,20.936801642,-156.394672718,22.43412,247.23,131,,249.962,20.91549732203448,-156.3923057084954,24.504528000000004,22.49366625000001,01998e98-a600-79ee-82e5-b6e98bafa701,6846.347920918805,2381.6542874935035
1759017332.0003552,2025-09-27 23:55:32.000355-10,2025-09-27,13:55:32,20.9367733493,-156.3947326608,25.20612,243.67,131,,249.962,20.91549732203448,-156.3923057084954,24.678696000000002,22.50760275000001,01998e98-a600-79ee-82e5-b6e98bafa701,6853.32296094074,2379.176645835815
1759017333.0003567,2025-09-27 23:55:33.000357-10,2025-09-27,13:55:33,20.9367504048,-156.3947950796,25.766280000000002,250.12,131,,249.962,20.91549732203448,-156.3923057084954,24.890207999999998,22.52504025000001,01998e98-a600-79ee-82e5-b6e98bafa701,6860.28935899932,2377.336018426245
1759017334.0003586,2025-09-27 23:55:34.000358-10,2025-09-27,13:55:34,20.9367298235,-156.3948599357,25.766280000000002,251.92,131,,249.962,20.91549732203448,-156.3923057084954,24.950519999999997,22.543661250000007,01998e98-a600-79ee-82e5-b6e98bafa701,6867.403054440327,2375.8037848727513
1759017335.000359,2025-09-27 23:55:35.000359-10,2025-09-27,13:55:35,20.9367106728,-156.3949275788,25.766280000000002,249.44,131,,249.962,20.91549732203448,-156.3923057084954,24.9348,22.56228225000001,01998e98-a600-79ee-82e5-b6e98bafa701,6874.743674680922,2374.483085288803
1759017336.0003614,2025-09-27 23:55:36.000362-10,2025-09-27,13:55:36,20.9366868013,-156.3949862568,23.617800000000003,237.09,131,,251.156,20.91549732203448,-156.3923057084954,24.775848,22.555323000000005,01998e98-a600-79ee-82e5-b6e98bafa701,6881.390591203496,2372.5536396629286
1759017337.0003629,2025-09-27 23:55:37.000363-10,2025-09-27,13:55:37,20.936646127,-156.3950205524,23.617800000000003,223.47,131,,251.156,20.91549732203448,-156.3923057084954,24.648552,22.542898500000007,01998e98-a600-79ee-82e5-b6e98bafa701,6887.14744019044,2368.4835815804304
1759017338.0003657,2025-09-27 23:55:38.000366-10,2025-09-27,13:55:38,20.936605969,-156.3950603571,23.39604,224.78,131,,251.156,20.91549732203448,-156.3923057084954,24.506472,22.53152250000001,01998e98-a600-79ee-82e5-b6e98bafa701,6893.232523830286,2364.5466878033017
1759017339.0003667,2025-09-27 23:55:39.000367-10,2025-09-27,13:55:39,20.9365680569,-156.395104956,21.80844,228.15,131,,251.156,20.91549732203448,-156.3923057084954,24.254160000000002,22.510224000000008,01998e98-a600-79ee-82e5-b6e98bafa701,6899.495483702298,2360.928018202218
1759017340.000368,2025-09-27 23:55:40.000368-10,2025-09-27,13:55:40,20.936529934,-156.3951470248,21.567960000000003,221.94,131,,251.156,20.91549732203448,-156.3923057084954,23.985816000000003,22.495821750000005,01998e98-a600-79ee-82e5-b6e98bafa701,6905.582997373671,2357.2642685310407
1759017341.0003703,2025-09-27 23:55:41.00037-10,2025-09-27,13:55:41,20.9364912558,-156.3951814891,21.88692,223.97,132,,251.952,20.91549732203448,-156.3923057084954,23.755608,22.4920397515528,01998e98-a600-79ee-82e5-b6e98bafa701,6911.178352159774,2353.4489509754326
1759017342.0003712,2025-09-27 23:55:42.000371-10,2025-09-27,13:55:42,20.9364506176,-156.3952195098,21.88692,223.69,132,,251.952,20.91549732203448,-156.3923057084954,23.662343999999997,22.479708074534162,01998e98-a600-79ee-82e5-b6e98bafa701,6917.179228848913,2349.4721821139933
1759017343.0003724,2025-09-27 23:55:43.000372-10,2025-09-27,13:55:43,20.9364103735,-156.3952549853,21.88692,217.3,132,,251.952,20.91549732203448,-156.3923057084954,23.462135999999994,22.46904894409938,01998e98-a600-79ee-82e5-b6e98bafa701,6922.975678958242,2345.5129336262344
1759017344.0003748,2025-09-27 23:55:44.000375-10,2025-09-27,13:55:44,20.9363702665,-156.3952870968,21.57084,220.9,132,,251.952,20.91549732203448,-156.3923057084954,23.240855999999994,22.46643055900621,01998e98-a600-79ee-82e5-b6e98bafa701,6928.544377100224,2341.5302217317335
1759017345.0003757,2025-09-27 23:55:45.000376-10,2025-09-27,13:55:45,20.9363381022,-156.3953298152,21.57084,226.55,132,,251.952,20.91549732203448,-156.3923057084954,23.18330399999999,22.462385590062112,01998e98-a600-79ee-82e5-b6e98bafa701,6934.242936502295,2338.5769313882397
1759017346.0003774,2025-09-27 23:55:46.000378-10,2025-09-27,13:55:46,20.936292532,-156.3953685107,21.57084,216.12,132,,252.354,20.91549732203448,-156.3923057084954,23.12575199999999,22.45834062111801,01998e98-a600-79ee-82e5-b6e98bafa701,6940.710235640087,2334.1001014676085
1759017347.000379,2025-09-27 23:55:47.000379-10,2025-09-27,13:55:47,20.9362489638,-156.3953943674,20.644199999999998,213.44,132,,252.354,20.91549732203448,-156.3923057084954,22.821623999999996,22.4487547826087,01998e98-a600-79ee-82e5-b6e98bafa701,6946.24925135591,2329.6691098257766
1759017348.000381,2025-09-27 23:55:48.000381-10,2025-09-27,13:55:48,20.9362024055,-156.3954261317,22.20768,215.77,132,,252.354,20.91549732203448,-156.3923057084954,22.584384,22.44888,01998e98-a600-79ee-82e5-b6e98bafa701,6952.387993767496,2324.9990678287168
1759017349.0003822,2025-09-27 23:55:49.000382-10,2025-09-27,13:55:49,20.9361551231,-156.3954641924,23.88024,215.66,132,,252.354,20.915492504888313,-156.39233754284405,22.458648,22.447636770186335,01998e98-a600-79ee-82e5-b6e98bafa701,6958.965696015819,2320.4137603956046
1759017350.0003843,2025-09-27 23:55:50.000384-10,2025-09-27,13:55:50,20.9361041669,-156.3954932077,22.743,207.34,132,,252.354,20.915487071950125,-156.39237344668476,22.257096,22.439329937888193,01998e98-a600-79ee-82e5-b6e98bafa701,6965.383220969498,2315.3015028054333
